Inventario,Cliente,Tipo de Artículo,TipoPago,FecVenta,Año,Mes
3868,14,70,Efectivo,19990901,1999,09
3869,14,70,Efectivo,19990901,1999,09
3870,6,20,Efectivo,19990901,1999,09
3871,1,91,Efectivo,19990901,1999,09
3872,14,70,Efectivo,19990901,1999,09
3873,16,40,Efectivo,19990901,1999,09
3876,100,12,Consigna,19990902,1999,09
3877,9,84,Efectivo,19990902,1999,09
3878,9,85,Efectivo,19990902,1999,09
3879,9,95,Efectivo,19990902,1999,09
3880,1,1,Efectivo,19990902,1999,09
3881,1,1,Efectivo,19990902,1999,09
3882,1,1,Efectivo,19990902,1999,09
3883,4,87,Efectivo,19990902,1999,09
3884,18,66,Efectivo,19990902,1999,09
3885,18,66,Efectivo,19990902,1999,09
3886,17,78,Efectivo,19990902,1999,09
3887,3,1,Efectivo,19990902,1999,09
3889,14,70,Efectivo,19990902,1999,09
3890,100,60,Consigna,19990902,1999,09
3891,1,92,Efectivo,19990902,1999,09
3892,28,64,Efectivo,19990902,1999,09
3893,9,95,Efectivo,19990902,1999,09
3894,18,66,Efectivo,19990902,1999,09
3895,29,27,Efectivo,19990902,1999,09
3897,3,1,Efectivo,19990903,1999,09
3898,18,66,Efectivo,19990903,1999,09
3901,11,27,Efectivo,19990903,1999,09
3902,100,66,Consigna,19990903,1999,09
3903,100,35,Consigna,19990903,1999,09
3904,11,27,Efectivo,19990903,1999,09
3905,14,70,Efectivo,19990904,1999,09
3906,28,64,Efectivo,19990904,1999,09
3908,29,28,Efectivo,19990906,1999,09
3909,1,1,Efectivo,19990906,1999,09
3910,29,18,Efectivo,19990906,1999,09
3911,1,3,Efectivo,19990906,1999,09
3912,15,1,Efectivo,19990906,1999,09
3913,1,3,Efectivo,19990906,1999,09
3914,14,70,Efectivo,19990906,1999,09
3915,1,91,Efectivo,19990906,1999,09
3916,64,6,Efectivo,19990906,1999,09
3917,1,3,Efectivo,19990906,1999,09
3919,100,18,Consigna,19990906,1999,09
3920,1,92,Efectivo,19990906,1999,09
3921,1,21,Efectivo,19990906,1999,09
3922,100,41,Consigna,19990907,1999,09
3923,1,3,Efectivo,19990907,1999,09
3924,9,92,Efectivo,19990907,1999,09
3926,1,3,Efectivo,19990907,1999,09
3927,100,6,Consigna,19990907,1999,09
3930,9,85,Efectivo,19990907,1999,09
3931,1,1,Efectivo,19990907,1999,09
3932,14,70,Efectivo,19990907,1999,09
3933,100,44,Consigna,19990907,1999,09
3934,11,27,Efectivo,19990907,1999,09
3935,11,27,Efectivo,19990907,1999,09
3937,100,67,Consigna,19990907,1999,09
3938,100,44,Consigna,19990907,1999,09
3939,11,27,Efectivo,19990907,1999,09
3940,1,91,Efectivo,19990908,1999,09
3941,100,93,Consigna,19990908,1999,09
3942,6,20,Efectivo,19990908,1999,09
3943,100,63,Tarjeta,19990908,1999,09
3945,9,85,Efectivo,19990908,1999,09
3946,29,37,Efectivo,19990908,1999,09
3947,9,95,Efectivo,19990908,1999,09
3948,15,1,Efectivo,19990908,1999,09
3949,53,30,Efectivo,19990908,1999,09
3950,9,85,Efectivo,19990908,1999,09
3954,9,92,Efectivo,19990908,1999,09
3955,9,85,Efectivo,19990908,1999,09
3956,9,95,Efectivo,19990909,1999,09
3957,9,85,Efectivo,19990909,1999,09
3958,29,55,Efectivo,19990909,1999,09
3959,29,37,Efectivo,19990909,1999,09
3961,9,92,Efectivo,19990909,1999,09
3962,28,57,Efectivo,19990909,1999,09
3963,5,97,Efectivo,19990909,1999,09
3964,5,97,Efectivo,19990909,1999,09
3965,14,70,Efectivo,19990909,1999,09
3966,6,20,Efectivo,19990909,1999,09
3967,16,38,Efectivo,19990909,1999,09
3968,100,4,Consigna,19990909,1999,09
3969,29,36,Efectivo,19990909,1999,09
3970,1,3,Efectivo,19990909,1999,09
3971,1,3,Efectivo,19990909,1999,09
3972,1,3,Efectivo,19990910,1999,09
3973,100,68,Consigna,19990910,1999,09
3975,5,97,Efectivo,19990910,1999,09
3977,1,23,Efectivo,19990910,1999,09
3978,11,27,Efectivo,19990910,1999,09
3980,20,1,Efectivo,19990910,1999,09
3981,1,1,Efectivo,19990910,1999,09
3982,1,23,Efectivo,19990911,1999,09
3983,20,1,Efectivo,19990911,1999,09
3984,9,85,Efectivo,19990911,1999,09
3985,36,76,Efectivo,19990911,1999,09
3986,29,25,Efectivo,19990913,1999,09
3988,90,3,Efectivo,19990913,1999,09
3989,1,1,Efectivo,19990913,1999,09
3990,6,20,Efectivo,19990913,1999,09
3991,15,1,Efectivo,19990913,1999,09
3992,22,60,Efectivo,19990913,1999,09
3993,9,95,Efectivo,19990913,1999,09
3994,14,70,Efectivo,19990913,1999,09
3995,3,1,Efectivo,19990913,1999,09
3996,36,76,Efectivo,19990913,1999,09
3997,100,76,Consigna,19990914,1999,09
3998,9,95,Efectivo,19990914,1999,09
3999,36,60,Efectivo,19990914,1999,09
4000,14,70,Efectivo,19990914,1999,09
4002,100,16,Consigna,19990914,1999,09
4003,1,2,Efectivo,19990914,1999,09
4004,1,1,Efectivo,19990914,1999,09
4005,100,95,Consigna,19990914,1999,09
4006,36,55,Efectivo,19990914,1999,09
4007,1,91,Efectivo,19990914,1999,09
4008,11,27,Efectivo,19990914,1999,09
4009,9,13,Efectivo,19990915,1999,09
4010,36,33,Efectivo,19990915,1999,09
4011,100,20,Consigna,19990915,1999,09
4012,100,2,Consigna,19990915,1999,09
4013,1,23,Efectivo,19990915,1999,09
4014,6,20,Efectivo,19990915,1999,09
4016,6,20,Efectivo,19990915,1999,09
4017,9,92,Efectivo,19990917,1999,09
4018,6,20,Efectivo,19990917,1999,09
4019,29,66,Efectivo,19990917,1999,09
4022,6,20,Efectivo,19990917,1999,09
4023,100,10,Tarjeta,19990917,1999,09
4025,9,11,Efectivo,19990917,1999,09
4026,5,33,Efectivo,19990917,1999,09
4027,100,11,Consigna,19990917,1999,09
4028,1,91,Efectivo,19990917,1999,09
4031,3,83,Efectivo,19990917,1999,09
4033,3,1,Efectivo,19990918,1999,09
4034,100,10,Consigna,19990918,1999,09
4035,22,60,Efectivo,19990918,1999,09
4037,1,92,Efectivo,19990920,1999,09
4038,29,14,Efectivo,19990920,1999,09
4039,29,14,Efectivo,19990920,1999,09
4040,3,83,Efectivo,19990920,1999,09
4042,29,55,Efectivo,19990920,1999,09
4043,22,60,Efectivo,19990920,1999,09
4044,9,9,Efectivo,19990920,1999,09
4045,14,70,Efectivo,19990920,1999,09
4046,3,5,Efectivo,19990920,1999,09
4048,9,11,Efectivo,19990920,1999,09
4049,9,11,Efectivo,19990920,1999,09
4050,14,70,Efectivo,19990920,1999,09
4051,20,95,Efectivo,19990920,1999,09
4052,16,38,Efectivo,19990920,1999,09
4053,4,3,Efectivo,19990920,1999,09
4054,14,70,Efectivo,19990920,1999,09
4055,1,1,Efectivo,19990920,1999,09
4056,9,14,Efectivo,19990920,1999,09
4057,9,11,Efectivo,19990920,1999,09
4058,61,2,Efectivo,19990921,1999,09
4059,1,1,Efectivo,19990921,1999,09
4060,29,14,Efectivo,19990921,1999,09
4061,9,11,Efectivo,19990921,1999,09
4062,1,21,Efectivo,19990921,1999,09
4063,4,5,Efectivo,19990921,1999,09
4064,4,3,Efectivo,19990921,1999,09
4065,1,24,Efectivo,19990921,1999,09
4066,3,83,Efectivo,19990922,1999,09
4067,100,36,Tarjeta,19990922,1999,09
4069,61,1,Efectivo,19990922,1999,09
4070,100,38,Consigna,19990922,1999,09
4072,1,3,Efectivo,19990922,1999,09
4073,3,83,Efectivo,19990922,1999,09
4075,3,83,Efectivo,19990923,1999,09
4076,6,20,Efectivo,19990923,1999,09
4077,3,83,Efectivo,19990923,1999,09
4078,3,83,Efectivo,19990923,1999,09
4079,1,23,Efectivo,19990923,1999,09
4080,1,23,Efectivo,19990923,1999,09
4081,1,23,Efectivo,19990923,1999,09
4082,1,23,Efectivo,19990923,1999,09
4083,5,96,Efectivo,19990923,1999,09
4084,1,3,Efectivo,19990923,1999,09
4085,9,95,Efectivo,19990923,1999,09
4086,1,1,Efectivo,19990923,1999,09
4087,6,20,Efectivo,19990923,1999,09
4088,1,2,Efectivo,19990924,1999,09
4089,6,20,Efectivo,19990924,1999,09
4090,29,37,Efectivo,19990924,1999,09
4091,20,1,Efectivo,19990924,1999,09
4092,4,5,Efectivo,19990924,1999,09
4093,9,95,Efectivo,19990924,1999,09
4094,5,97,Efectivo,19990924,1999,09
4095,22,61,Efectivo,19990924,1999,09
4096,11,27,Efectivo,19990924,1999,09
4097,16,37,Efectivo,19990924,1999,09
4098,29,29,Efectivo,19990925,1999,09
4099,1,3,Efectivo,19990925,1999,09
4100,100,72,Consigna,19990925,1999,09
4101,9,11,Efectivo,19990927,1999,09
4102,53,21,Efectivo,19990927,1999,09
4103,1,3,Efectivo,19990927,1999,09
4104,1,3,Efectivo,19990927,1999,09
4105,1,91,Efectivo,19990927,1999,09
4106,53,18,Efectivo,19990927,1999,09
4107,9,92,Efectivo,19990927,1999,09
4109,1,3,Efectivo,19990927,1999,09
4110,100,14,Consigna,19990927,1999,09
4111,14,70,Efectivo,19990927,1999,09
4112,6,20,Efectivo,19990927,1999,09
4113,1,2,Efectivo,19990928,1999,09
4114,6,20,Efectivo,19990928,1999,09
4115,9,92,Efectivo,19990928,1999,09
4116,3,1,Efectivo,19990928,1999,09
4118,100,67,Consigna,19990928,1999,09
4119,21,54,Efectivo,19990928,1999,09
4120,1,91,Efectivo,19990928,1999,09
4121,1,91,Efectivo,19990928,1999,09
4122,1,3,Efectivo,19990928,1999,09
4123,100,63,Consigna,19990928,1999,09
4124,28,64,Efectivo,19990928,1999,09
4125,9,92,Efectivo,19990928,1999,09
4126,9,92,Efectivo,19990928,1999,09
4127,52,14,Efectivo,19990928,1999,09
4128,11,27,Efectivo,19990928,1999,09
4129,16,37,Efectivo,19990928,1999,09
4130,9,93,Efectivo,19990928,1999,09
4132,1,1,Efectivo,19990929,1999,09
4133,6,20,Efectivo,19990929,1999,09
4134,9,95,Efectivo,19990929,1999,09
4135,5,33,Efectivo,19990929,1999,09
4136,6,20,Efectivo,19990929,1999,09
4137,3,7,Efectivo,19990929,1999,09
4138,15,1,Efectivo,19990929,1999,09
4140,1,92,Efectivo,19990929,1999,09
4141,64,1,Efectivo,19990929,1999,09
4142,15,1,Efectivo,19990929,1999,09
4143,100,55,Consigna,19990929,1999,09
4144,1,91,Efectivo,19990929,1999,09
4146,1,1,Efectivo,19990929,1999,09
4147,4,3,Efectivo,19990929,1999,09
4148,9,10,Efectivo,19990929,1999,09
4149,16,38,Efectivo,19990929,1999,09
4150,1,91,Efectivo,19990929,1999,09
4151,62,2,Efectivo,19990929,1999,09
4152,1,23,Efectivo,19990929,1999,09
4153,1,2,Efectivo,19990929,1999,09
4154,1,3,Efectivo,19990930,1999,09
4155,9,10,Efectivo,19990930,1999,09
4156,9,93,Efectivo,19990930,1999,09
4158,53,30,Efectivo,19990930,1999,09
4159,3,83,Efectivo,19990930,1999,09
4160,9,11,Efectivo,19990930,1999,09
4161,15,1,Efectivo,19990930,1999,09
4162,4,3,Efectivo,19990930,1999,09
4164,4,3,Efectivo,19990930,1999,09
4165,3,7,Efectivo,19990930,1999,09
4166,1,92,Efectivo,19991001,1999,10
4167,3,1,Efectivo,19991001,1999,10
4168,9,11,Efectivo,19991001,1999,10
4171,8,38,Efectivo,19991001,1999,10
4172,9,85,Efectivo,19991001,1999,10
4173,5,96,Efectivo,19991001,1999,10
4174,23,56,Efectivo,19991001,1999,10
4175,16,38,Efectivo,19991001,1999,10
4177,1,3,Efectivo,19991001,1999,10
4178,9,11,Efectivo,19991002,1999,10
4179,14,70,Efectivo,19991002,1999,10
4180,3,83,Efectivo,19991004,1999,10
4181,14,70,Efectivo,19991004,1999,10
4182,29,16,Efectivo,19991004,1999,10
4183,14,70,Efectivo,19991004,1999,10
4184,9,93,Efectivo,19991004,1999,10
4185,3,7,Efectivo,19991004,1999,10
4187,14,70,Efectivo,19991004,1999,10
4189,1,1,Efectivo,19991004,1999,10
4190,15,1,Efectivo,19991004,1999,10
4191,1,1,Efectivo,19991004,1999,10
4192,1,23,Efectivo,19991004,1999,10
4193,36,60,Efectivo,19991004,1999,10
4194,9,95,Efectivo,19991004,1999,10
4195,1,1,Efectivo,19991004,1999,10
4196,16,40,Efectivo,19991004,1999,10
4197,16,40,Efectivo,19991004,1999,10
4198,100,22,Consigna,19991004,1999,10
4200,1,2,Efectivo,19991005,1999,10
4201,10,80,Efectivo,19991005,1999,10
4202,4,5,Efectivo,19991005,1999,10
4203,18,66,Efectivo,19991005,1999,10
4205,29,29,Efectivo,19991005,1999,10
4207,14,70,Efectivo,19991005,1999,10
4208,36,73,Efectivo,19991005,1999,10
4209,6,20,Efectivo,19991005,1999,10
4210,23,56,Efectivo,19991005,1999,10
4211,3,83,Efectivo,19991005,1999,10
4212,14,70,Efectivo,19991005,1999,10
4213,14,70,Efectivo,19991005,1999,10
4214,1,2,Efectivo,19991005,1999,10
4215,11,27,Efectivo,19991005,1999,10
4216,29,62,Efectivo,19991005,1999,10
4217,29,16,Efectivo,19991006,1999,10
4219,1,1,Efectivo,19991006,1999,10
4226,4,87,Efectivo,19991006,1999,10
4229,2,61,Efectivo,19991007,1999,10
4230,29,55,Efectivo,19991007,1999,10
4231,29,66,Efectivo,19991007,1999,10
4232,29,31,Efectivo,19991007,1999,10
4233,18,66,Efectivo,19991007,1999,10
4234,1,1,Efectivo,19991007,1999,10
4235,1,1,Efectivo,19991007,1999,10
4236,14,70,Efectivo,19991007,1999,10
4237,54,65,Efectivo,19991007,1999,10
4238,3,7,Efectivo,19991007,1999,10
4239,100,2,Consigna,19991007,1999,10
4241,6,20,Efectivo,19991007,1999,10
4242,1,91,Efectivo,19991007,1999,10
4243,10,80,Efectivo,19991007,1999,10
4245,9,84,Efectivo,19991008,1999,10
4246,1,92,Efectivo,19991008,1999,10
4250,4,87,Efectivo,19991008,1999,10
4251,16,40,Efectivo,19991008,1999,10
4252,36,33,Efectivo,19991008,1999,10
4253,15,1,Efectivo,19991008,1999,10
4254,15,1,Efectivo,19991008,1999,10
4255,3,1,Efectivo,19991008,1999,10
4256,2,67,Efectivo,19991008,1999,10
4257,100,11,Consigna,19991008,1999,10
4258,5,97,Efectivo,19991009,1999,10
4259,100,38,Consigna,19991009,1999,10
4260,5,97,Efectivo,19991009,1999,10
4261,1,91,Efectivo,19991011,1999,10
4262,100,20,Consigna,19991011,1999,10
4263,1,3,Efectivo,19991011,1999,10
4264,1,91,Efectivo,19991011,1999,10
4265,9,11,Efectivo,19991011,1999,10
4266,1,1,Efectivo,19991011,1999,10
4267,9,13,Efectivo,19991011,1999,10
4268,9,11,Efectivo,19991011,1999,10
4269,9,10,Efectivo,19991011,1999,10
4270,9,9,Efectivo,19991011,1999,10
4271,52,8,Efectivo,19991011,1999,10
4272,100,40,Consigna,19991011,1999,10
4274,1,3,Efectivo,19991011,1999,10
4275,14,70,Efectivo,19991011,1999,10
4276,11,27,Efectivo,19991011,1999,10
4277,14,70,Efectivo,19991011,1999,10
4278,9,10,Efectivo,19991011,1999,10
4279,53,18,Efectivo,19991011,1999,10
4280,53,18,Efectivo,19991011,1999,10
4281,1,2,Efectivo,19991011,1999,10
4282,29,37,Efectivo,19991013,1999,10
4283,9,10,Efectivo,19991013,1999,10
4284,36,33,Efectivo,19991013,1999,10
4285,4,5,Efectivo,19991013,1999,10
4286,18,66,Efectivo,19991013,1999,10
4287,3,83,Efectivo,19991013,1999,10
4288,3,83,Efectivo,19991013,1999,10
4289,1,1,Efectivo,19991013,1999,10
4290,20,1,Efectivo,19991013,1999,10
4291,6,20,Efectivo,19991013,1999,10
4292,6,20,Efectivo,19991013,1999,10
4293,53,18,Efectivo,19991013,1999,10
4294,53,18,Efectivo,19991013,1999,10
4295,100,86,Consigna,19991014,1999,10
4296,1,92,Efectivo,19991014,1999,10
4297,100,67,Consigna,19991014,1999,10
4298,3,5,Efectivo,19991014,1999,10
4299,16,38,Efectivo,19991014,1999,10
4300,17,78,Efectivo,19991014,1999,10
4301,5,96,Efectivo,19991014,1999,10
4302,1,2,Efectivo,19991014,1999,10
4303,15,1,Efectivo,19991015,1999,10
4304,100,29,Consigna,19991015,1999,10
4306,53,30,Efectivo,19991015,1999,10
4309,1,91,Efectivo,19991015,1999,10
4311,11,27,Efectivo,19991015,1999,10
4312,14,70,Efectivo,19991015,1999,10
4313,15,1,Efectivo,19991015,1999,10
4314,9,85,Efectivo,19991015,1999,10
4315,8,38,Efectivo,19991015,1999,10
4316,6,20,Efectivo,19991015,1999,10
4317,11,27,Efectivo,19991015,1999,10
4318,17,76,Efectivo,19991016,1999,10
4319,1,2,Efectivo,19991016,1999,10
4320,1,91,Efectivo,19991016,1999,10
4321,53,5,Efectivo,19991016,1999,10
4322,6,20,Efectivo,19991016,1999,10
4323,1,24,Efectivo,19991016,1999,10
4324,6,20,Efectivo,19991018,1999,10
4325,1,92,Efectivo,19991018,1999,10
4326,14,70,Efectivo,19991018,1999,10
4327,1,24,Efectivo,19991018,1999,10
4328,18,66,Efectivo,19991018,1999,10
4329,22,60,Efectivo,19991018,1999,10
4331,3,1,Efectivo,19991018,1999,10
4332,20,1,Efectivo,19991018,1999,10
4333,1,91,Efectivo,19991018,1999,10
4334,100,11,Consigna,19991018,1999,10
4335,53,3,Efectivo,19991018,1999,10
4336,1,23,Efectivo,19991018,1999,10
4337,1,91,Efectivo,19991018,1999,10
4339,9,95,Efectivo,19991019,1999,10
4340,6,20,Efectivo,19991019,1999,10
4341,53,21,Efectivo,19991019,1999,10
4342,3,5,Efectivo,19991019,1999,10
4344,14,70,Efectivo,19991019,1999,10
4345,14,70,Efectivo,19991019,1999,10
4346,36,60,Efectivo,19991019,1999,10
4347,1,91,Efectivo,19991019,1999,10
4348,100,70,Consigna,19991019,1999,10
4349,1,92,Efectivo,19991019,1999,10
4350,11,27,Efectivo,19991019,1999,10
4352,11,27,Efectivo,19991019,1999,10
4353,6,20,Efectivo,19991020,1999,10
4354,29,55,Efectivo,19991020,1999,10
4355,1,91,Efectivo,19991020,1999,10
4356,14,70,Efectivo,19991020,1999,10
4357,1,91,Efectivo,19991020,1999,10
4359,8,38,Efectivo,19991020,1999,10
4360,3,83,Efectivo,19991020,1999,10
4361,36,3,Efectivo,19991020,1999,10
4362,100,22,Consigna,19991020,1999,10
4363,3,1,Efectivo,19991020,1999,10
4365,53,18,Efectivo,19991020,1999,10
4366,54,11,Efectivo,19991021,1999,10
4367,3,83,Efectivo,19991021,1999,10
4368,14,70,Efectivo,19991021,1999,10
4369,14,70,Efectivo,19991021,1999,10
4370,100,86,Consigna,19991021,1999,10
4371,1,3,Efectivo,19991021,1999,10
4372,1,23,Efectivo,19991021,1999,10
4373,5,96,Efectivo,19991021,1999,10
4374,100,27,Consigna,19991021,1999,10
4375,6,20,Efectivo,19991021,1999,10
4376,1,23,Efectivo,19991021,1999,10
4377,9,11,Efectivo,19991021,1999,10
4378,17,78,Efectivo,19991022,1999,10
4379,1,24,Efectivo,19991022,1999,10
4380,1,2,Efectivo,19991022,1999,10
4381,1,91,Efectivo,19991022,1999,10
4382,15,1,Efectivo,19991022,1999,10
4383,1,23,Efectivo,19991022,1999,10
4384,100,43,Consigna,19991022,1999,10
4385,1,24,Efectivo,19991022,1999,10
4386,6,20,Efectivo,19991022,1999,10
4387,1,91,Efectivo,19991022,1999,10
4388,8,38,Efectivo,19991022,1999,10
4389,2,61,Efectivo,19991022,1999,10
4390,14,70,Efectivo,19991022,1999,10
4391,5,97,Efectivo,19991022,1999,10
4392,9,85,Efectivo,19991022,1999,10
4393,28,64,Efectivo,19991022,1999,10
4394,18,66,Efectivo,19991022,1999,10
4395,100,95,Consigna,19991022,1999,10
4396,2,61,Efectivo,19991022,1999,10
4397,16,37,Efectivo,19991023,1999,10
4398,53,5,Efectivo,19991023,1999,10
4399,100,70,Consigna,19991023,1999,10
4400,17,78,Efectivo,19991023,1999,10
4401,9,93,Efectivo,19991025,1999,10
4402,1,91,Efectivo,19991025,1999,10
4403,29,31,Efectivo,19991025,1999,10
4404,29,31,Efectivo,19991025,1999,10
4405,15,1,Efectivo,19991025,1999,10
4406,1,2,Efectivo,19991025,1999,10
4407,29,31,Efectivo,19991025,1999,10
4408,14,70,Efectivo,19991025,1999,10
4409,14,70,Efectivo,19991025,1999,10
4410,1,23,Efectivo,19991025,1999,10
4411,6,20,Efectivo,19991025,1999,10
4412,16,38,Efectivo,19991025,1999,10
4413,29,32,Efectivo,19991026,1999,10
4414,3,83,Efectivo,19991026,1999,10
4415,29,32,Efectivo,19991026,1999,10
4416,5,97,Efectivo,19991026,1999,10
4417,14,70,Efectivo,19991026,1999,10
4418,14,70,Efectivo,19991026,1999,10
4419,14,70,Efectivo,19991026,1999,10
4420,9,95,Efectivo,19991026,1999,10
4421,14,70,Efectivo,19991026,1999,10
4422,1,2,Efectivo,19991026,1999,10
4423,14,70,Efectivo,19991026,1999,10
4424,3,83,Efectivo,19991026,1999,10
4425,9,84,Efectivo,19991026,1999,10
4426,100,86,Consigna,19991026,1999,10
4427,1,91,Efectivo,19991026,1999,10
4428,29,37,Efectivo,19991026,1999,10
4429,29,37,Efectivo,19991026,1999,10
4430,1,92,Efectivo,19991026,1999,10
4431,1,23,Efectivo,19991027,1999,10
4433,9,92,Efectivo,19991027,1999,10
4434,3,7,Efectivo,19991027,1999,10
4435,15,1,Efectivo,19991027,1999,10
4436,9,95,Efectivo,19991027,1999,10
4437,9,93,Efectivo,19991027,1999,10
4438,9,95,Efectivo,19991027,1999,10
4439,1,3,Efectivo,19991027,1999,10
4440,21,54,Efectivo,19991028,1999,10
4441,4,5,Efectivo,19991028,1999,10
4442,18,66,Efectivo,19991028,1999,10
4443,1,92,Efectivo,19991028,1999,10
4444,1,1,Efectivo,19991028,1999,10
4445,3,5,Efectivo,19991028,1999,10
4446,9,95,Efectivo,19991028,1999,10
4447,53,5,Efectivo,19991028,1999,10
4448,1,92,Efectivo,19991028,1999,10
4449,3,7,Efectivo,19991028,1999,10
4450,8,56,Efectivo,19991029,1999,10
4451,29,16,Efectivo,19991029,1999,10
4452,29,18,Efectivo,19991029,1999,10
4453,29,16,Efectivo,19991029,1999,10
4454,9,95,Efectivo,19991029,1999,10
4455,29,66,Efectivo,19991029,1999,10
4456,1,92,Efectivo,19991029,1999,10
4458,9,95,Efectivo,19991029,1999,10
4459,52,8,Efectivo,19991029,1999,10
4461,11,27,Efectivo,19991029,1999,10
4462,100,28,Consigna,19991029,1999,10
4463,100,2,Consigna,19991029,1999,10
4465,22,33,Efectivo,19991030,1999,10
4466,15,1,Efectivo,19991030,1999,10
4467,22,60,Efectivo,19991030,1999,10
4468,3,7,Efectivo,19991030,1999,10
4469,5,97,Efectivo,19991030,1999,10
4470,1,3,Efectivo,19991030,1999,10
4471,36,76,Efectivo,19991101,1999,11
4472,1,92,Efectivo,19991101,1999,11
4473,100,91,Consigna,19991101,1999,11
4474,1,3,Efectivo,19991101,1999,11
4475,4,5,Efectivo,19991101,1999,11
4476,4,5,Efectivo,19991101,1999,11
4477,4,5,Efectivo,19991101,1999,11
4478,3,7,Efectivo,19991101,1999,11
4479,4,5,Efectivo,19991101,1999,11
4480,100,30,Consigna,19991101,1999,11
4481,29,5,Efectivo,19991101,1999,11
4482,36,73,Efectivo,19991101,1999,11
4484,14,70,Efectivo,19991101,1999,11
4485,15,1,Efectivo,19991102,1999,11
4486,15,1,Efectivo,19991102,1999,11
4487,1,92,Efectivo,19991102,1999,11
4488,5,96,Efectivo,19991103,1999,11
4490,1,3,Efectivo,19991103,1999,11
4491,1,2,Efectivo,19991103,1999,11
4492,29,32,Efectivo,19991103,1999,11
4493,29,31,Efectivo,19991104,1999,11
4495,61,1,Efectivo,19991104,1999,11
4496,29,18,Efectivo,19991104,1999,11
4497,100,91,Consigna,19991104,1999,11
4498,100,17,Consigna,19991104,1999,11
4499,28,4,Efectivo,19991104,1999,11
4500,1,92,Efectivo,19991104,1999,11
4501,20,95,Efectivo,19991105,1999,11
4502,20,95,Efectivo,19991105,1999,11
4503,6,20,Efectivo,19991105,1999,11
4504,3,7,Efectivo,19991105,1999,11
4505,90,3,Efectivo,19991105,1999,11
4506,9,11,Efectivo,19991105,1999,11
4507,6,20,Efectivo,19991105,1999,11
4508,8,38,Efectivo,19991105,1999,11
4509,29,29,Efectivo,19991105,1999,11
4510,9,95,Efectivo,19991105,1999,11
4512,28,64,Efectivo,19991106,1999,11
4513,100,16,Tarjeta,19991106,1999,11
